I_ref,I_no_tumor,40um,50um,60um,70um,80um,90um,100um,110um,120um,130um,140um,150um,160um,170um,180um,190um,200um,300um,400um,500um,600um,700um,800um,900um,1000um
0.7164389299706464,0.6965652559615758,0.6966005298253719,0.6966203853657654,0.6966426045077924,0.6966570710702226,0.6966789661094986,0.6966969408182918,0.6967190784097705,0.696740772040545,0.6967634897176265,0.6967779512713916,0.6967777543581412,0.6967803437132339,0.6967811983842789,0.6967962950657661,0.6968302119913085,0.6968688260672264,0.696878896893879,0.696939271798789,0.6962759822582144,0.7250051553100524,0.7064843721207044,0.7036157034860844,0.7022220480248512,0.7010400895678464,0.7000390225355063
1.0054835161286135,0.9775918832410092,0.9775578225730104,0.9775308752291932,0.9775191394028596,0.9775033233434202,0.9774755567945428,0.9774550804533584,0.9774345274876312,0.9774192369501934,0.9773940210722756,0.9773812182060916,0.9773709962769662,0.9773576434130556,0.9773662621586888,0.9773569759034072,0.9773511801206822,0.9773340202143684,0.977333015306194,0.976761456853285,0.9741806714746176,0.9755542678386248,0.9794667148150976,0.9777429293793868,0.976403109204972,0.976287373819922,0.9760257498690929
0.7480347228558942,0.7272845966306987,0.727281077862524,0.7272868939584511,0.7272735114027921,0.72727357690475,0.7272755367910068,0.7272767242478622,0.7272763526946907,0.7272709476607245,0.7272713140923411,0.7272744417808552,0.7272894657847777,0.7273077113938445,0.7273132989821116,0.7273072049249757,0.7272850365728896,0.72727795732797,0.7272703128384415,0.727751204424437,0.7300701450001147,0.6995216068549678,0.714239443184621,0.7174748940720225,0.7193775181349273,0.7199218957268085,0.7204303265529469
0.0137006722633929,0.0133206221532137,0.0133229711549854,0.013323264540485,0.013320851997684,0.0133239657820348,0.0133287195285574,0.0133293471968692,0.0133346713582524,0.0133425377527403,0.0133506172688333,0.0133587567648008,0.013367611311628,0.0133696229711953,0.0133740110888064,0.0133813600787443,0.0133761740686552,0.0133738679441258,0.0133781863845462,0.0133505315724631,0.013423173336377,0.0128365676877123,0.012015310839732,0.0126512876094113,0.0128804509050824,0.012926873521169,0.012977652208842772
0.0114188097858226,0.0111020574518053,0.0111021248197126,0.0111040636448085,0.0111053232414278,0.0111080570004802,0.0111087528387284,0.0111057727294433,0.011100637792203,0.0110918391710598,0.0110811245766847,0.0110717837244255,0.0110597142508474,0.0110434413356436,0.0110332925572828,0.0110245073240486,0.0110137460658411,0.0109975000575806,0.0110002558995203,0.0109811186112338,0.0121864265530182,0.0117138783846711,0.0113227603205867,0.0112475301644206,0.0111127937364287,0.0111168938398287,0.011161185833689918
0.7243077213214163,0.7042157707953662,0.704255161403301,0.7042690022981628,0.7042917373952033,0.7043087314974115,0.7043186383240493,0.7043367141574073,0.7043414152851049,0.7043457805748768,0.7043467658165486,0.7043393149968367,0.7043359454624409,0.704340586909875,0.704354662039309,0.7043757033091805,0.7044064505633743,0.7044083948743731,0.7043956596317191,0.7044522642705566,0.7024699478046615,0.7284211769273992,0.7135638513163122,0.7110489680918988,0.7097395375340985,0.7086183290283398,0.7076955179830524
1.0054240932843814,0.977534108758074,0.9774938130479218,0.9774808557565002,0.9774603806572586,0.977444165224937,0.9774256252165658,0.9774106442517648,0.9774059089453152,0.9774108696879584,0.977416903216152,0.9774080133403928,0.977393309968644,0.9774031421171908,0.9773921574529636,0.9773855751104552,0.977374828315996,0.9773992698472682,0.9774138860527604,0.9767074816744372,0.9761449714127376,0.9769977055417824,0.9787668490873052,0.9770357778347568,0.9757442270439536,0.9757317695845744,0.9755348296158363
0.7406243793644047,0.7200798125313342,0.7200841687056334,0.7200776136277659,0.7200743472018892,0.7200647164800309,0.7200686820227626,0.7200671706047791,0.7200603317546898,0.7200423874028232,0.7200391321206417,0.7200513606324683,0.7200650939679343,0.7200604717828919,0.7200513987599859,0.7200390928961228,0.7200299727848214,0.7200067765906403,0.7200025932331608,0.7206913842602425,0.7218861171672393,0.6952593312413174,0.7079140152726277,0.7108582016376493,0.7126395803156703,0.7130254191231016,0.7133726178827683
0.0131782880567626,0.0128127286351849,0.0128087517129448,0.012809494786481,0.0128125476106632,0.0128179715744579,0.012822598301538,0.0128282137703102,0.0128397175944604,0.0128572262533792,0.0128696438044562,0.012881102803231,0.0128946433108894,0.0129079234339048,0.0129196447144266,0.0129215375356859,0.0129266046158303,0.0129336721406219,0.0129265929136043,0.0129295796433139,0.0130255945651328,0.0119933512944656,0.0119131806452552,0.0123851906620925,0.0125909227508921,0.0126274865109354,0.012667576494808376
0.0117885373858264,0.0114615289846226,0.0114625931203865,0.0114641384870193,0.0114666632651972,0.0114669015766726,0.0114645245329056,0.0114641722242354,0.0114559826736762,0.0114434151862037,0.0114336136656468,0.0114235445778286,0.0114082280919953,0.0113988525873208,0.0113941427453608,0.0113863434559794,0.0113681081363031,0.011372524544991,0.0113818976931889,0.0112911026023222,0.0130319043458168,0.0122668614734778,0.0119034621745002,0.0118534398141065,0.0117219214054705,0.0117518269291643,0.011781875899821515
0.7326217198792274,0.7122991430009273,0.7123224715950854,0.7123368092527121,0.7123369450741427,0.7123407377193267,0.7123413250962344,0.7123222686148841,0.7123053143558031,0.7122868387087377,0.712266014938197,0.7122642341528741,0.712268203804945,0.7122705157921577,0.7122701889074734,0.7122737820218231,0.7122526913045627,0.7122391159638696,0.7122189305117486,0.7122423014479473,0.7105888367929225,0.7333853946909267,0.7210107443077238,0.718583737487918,0.7173864044525534,0.7163776332675447,0.7155939110106685
1.005000842459816,0.9771225987095598,0.9770983141533898,0.9770863385287964,0.97708885578331,0.9770793063599656,0.97707755327596,0.977090888489906,0.9771206576628976,0.9771407570355508,0.9771578342015058,0.9771459729367764,0.9771453875180304,0.9771238063796014,0.9771324867192452,0.9771552411190068,0.9772034235393012,0.9772257778861112,0.9772460954849091,0.9763007000311488,0.975126011102039,0.9775168721093492,0.9778589349098024,0.9761595374251982,0.9749859598121462,0.9746490515978462,0.9745497301592734
0.7326929057466546,0.712368354206524,0.7123718252478163,0.7123716945115318,0.7123628633703742,0.7123677151097934,0.7123678733902661,0.7123615559739652,0.7123415709173889,0.7123404633954281,0.712336696847292,0.7123424628161316,0.712340661340697,0.7123479316948162,0.7123347778563651,0.7123103528988751,0.7122851137421082,0.7122735428974675,0.7122744320660318,0.7132713447536314,0.7141599928089991,0.6899869473959701,0.7007523313013762,0.7038053372171107,0.7053327124683002,0.7059380592974965,0.7061074182956445
0.0130391167298743,0.0126774178544756,0.0126731669574258,0.0126696318595525,0.0126736229049089,0.0126758907737322,0.0126804755877515,0.0126953279989311,0.0127105929318848,0.0127227760028427,0.0127391145957329,0.0127556217828056,0.012769334966931,0.0127839453899416,0.0127900164065462,0.0127938649720471,0.012800038411686,0.0127916348721596,0.0127855992734269,0.0127586333900199,0.0127603997105717,0.0116648213685831,0.0119633812097205,0.0122618475678376,0.0124981858699786,0.0125251505187909,0.01256104228877673
0.0122548446796122,0.0119149011366297,0.0119159511920184,0.0119198015273195,0.011920789210273,0.0119158370024365,0.0119154504052594,0.0119104782777283,0.0119035404793038,0.0118962983300339,0.0118863867240048,0.0118700088287553,0.0118586766321162,0.0118533378653935,0.0118485647869474,0.0118324699725188,0.0118377253504139,0.0118479442453816,0.0118542838867951,0.0117949337534776,0.0139595334005314,0.0127731261278738,0.0125278839736009,0.0124780325082536,0.0123537792103686,0.0123027565691905,0.012273892464436163
0.7410570567158526,0.7205004876193486,0.7204980303596424,0.7204909049611801,0.7204792318535729,0.7204625491352484,0.7204322854031104,0.7204015614082807,0.7203687613686186,0.7203435787997884,0.720341007184319,0.7203430307495522,0.7203530496227318,0.7203406420490347,0.7203206754409207,0.7202860784879651,0.7202736200886443,0.7202569054202315,0.7202738656140204,0.7202307962317235,0.718854829676456,0.740039974205184,0.7294223449082478,0.7266512804898758,0.7252979979673405,0.7242621150348613,0.7233823170737675
1.0044148675717368,0.9765528784848836,0.9765537794617468,0.9765668301331708,0.9765708606074932,0.9765924557946676,0.976616846533143,0.976648285435594,0.976688781412594,0.9767193962654972,0.9767072500203204,0.9767061973559638,0.9766831796715928,0.9766987491955176,0.9767271238560932,0.9767889289705548,0.9768283138338104,0.9768622638529582,0.976853241481028,0.9757226167596602,0.9735878695191252,0.9747720451221836,0.9761110016587256,0.9749860972049638,0.9741134589875428,0.9736375129184728,0.9736582681324287
0.7243942226023286,0.7042998725722104,0.7043026543585458,0.7042973137077791,0.7043077445345657,0.7043055278115236,0.7043045115976162,0.7042965308904976,0.7042868314729342,0.7042751432031201,0.7042790228431977,0.7042802330318858,0.7042881946591897,0.7042762312973051,0.7042658354811031,0.7042449062753714,0.7042137650453489,0.7041977879619644,0.7041804861636707,0.7054432053818777,0.7070333119389757,0.6853434774780491,0.6935175303171423,0.6964298763443036,0.6978259998307716,0.6986888240201351,0.6988784328657311
0.0128472555389572,0.0124908788014383,0.0124871004274555,0.0124854871542741,0.0124794518046765,0.0124830823998832,0.0124949947438663,0.0125045763947643,0.0125172799820918,0.0125319838659208,0.0125486958656618,0.0125661494336298,0.01258037414239,0.0125893367929001,0.0125970032385733,0.0126033613139718,0.0125955075872538,0.0125886602527554,0.0125809934365142,0.012528571883574,0.0124298182684857,0.0112804474130629,0.0117140174637811,0.0120023319018451,0.0122285082647863,0.0122385120499845,0.012269060169566718
0.0127494262512204,0.0123957632514619,0.012397877009373,0.0124000178907727,0.0123991425242998,0.0123994250660149,0.0123928166833216,0.012384101192666,0.0123768559499236,0.0123707399663322,0.01235798649897,0.0123445642170209,0.012339219754774,0.0123350954555784,0.0123191632007732,0.0123220314792435,0.0123291048672693,0.0123403944904765,0.0123560676936397,0.0123372942163122,0.0147796129105343,0.0132304316715564,0.0129463634703074,0.0128175185906159,0.0126472724596928,0.0126000586991677,0.012627225637708607
0.747881742404471,0.7271358597839681,0.7271074775807671,0.7270826569783269,0.7270606690504294,0.7270250063179937,0.7269931249406517,0.7269606108128976,0.7269387585175562,0.7269293617496424,0.726932831746297,0.7269394852582947,0.726916304644847,0.7268901110996822,0.7268510106152627,0.7268372176234646,0.7268319300576129,0.7268403824869221,0.7268066517921635,0.7268007753982882,0.7222052378571517,0.7451995474418713,0.7367221746569238,0.7335928110944507,0.7321932982982446,0.731082440867131,0.7301447260332921
1.0040719872309165,0.976219509481164,0.9762478974581918,0.976272153927686,0.9762996071245372,0.9763210772085874,0.976355608062915,0.9764013251510631,0.976426561755964,0.9764243355859274,0.9764242733829522,0.9764028880185256,0.9764062386450272,0.9764402893732088,0.9765103461526924,0.9765494684213368,0.9765760618920796,0.9765795892591318,0.9766270634181397,0.9753257155670936,0.9724665859515556,0.975014202773034,0.97546627209644,0.975488063020054,0.9750004373104992,0.9744204572165514,0.9740525703167049
0.7175199028318405,0.6976162431514586,0.6976171121159963,0.69761622573449,0.6976160726676739,0.6976273202408754,0.6976215109246969,0.6976150327505107,0.6976072107795999,0.697606811512928,0.6976073905697143,0.6976195633015272,0.697629038426024,0.6976226624063243,0.6975989484305929,0.6975693012763403,0.6975560070351341,0.6975346582629536,0.6975183086850749,0.6989574727603053,0.7041116345145872,0.6797523391705724,0.6865013691051258,0.688762538450776,0.689972450066313,0.6910262623439073,0.691630417593396
0.0126261587053504,0.0122759150884846,0.0122721543957521,0.012271399476754,0.0122711508017819,0.0122740878620538,0.012282006260705,0.0122904680486691,0.0122991679326173,0.0123150973328744,0.0123270155993609,0.0123364944278924,0.0123478666949118,0.0123512397068495,0.0123520817073573,0.0123459325550916,0.0123343958153733,0.0123186915247794,0.0122977020535304,0.0122252515370639,0.0120591442039623,0.0108008482877064,0.0115411620737696,0.0116928905021832,0.0118127144547908,0.0118095809030805,0.011816701995710568
0.0136083805284758,0.0132308905469946,0.0132341886540823,0.0132329233978683,0.0132323443194835,0.0132301251980875,0.013224070802269,0.0132152859899509,0.0132080682391966,0.0131985725977937,0.0131854711216377,0.0131820115047031,0.0131814456322169,0.0131699357342295,0.0131705540221956,0.0131730755389967,0.0131840612984004,0.0131987129277854,0.0132055618276302,0.0131061755689165,0.0163675850990812,0.0138949941469688,0.0136358051808349,0.0134808617596732,0.0132607455371212,0.013248006362076,0.013318733970415542
0.755540907232365,0.7345825630347784,0.734536818769592,0.7345138208680361,0.7344843500102448,0.7344607127323458,0.7344365741487414,0.7344289527760989,0.7344285207463827,0.73443944708759,0.7344410523937133,0.7344282196892742,0.7344017750860913,0.7343714480711953,0.7343721431028162,0.7343831196430172,0.7343841626538458,0.7343656087572187,0.7343350745016327,0.7343837517161093,0.7299404305851473,0.7511019899180823,0.7445990030626242,0.7410672637177751,0.7396008652736625,0.7383352615310173,0.7373058648904649
1.0044465875286768,0.976583718545405,0.9766307440508296,0.976657397323753,0.976677023059494,0.9766981805777404,0.9767288948661548,0.9767416259557884,0.9767465901640392,0.9767389704414609,0.9767179406612948,0.9767059960791076,0.9767426638379278,0.9767758248604568,0.976801745731119,0.9768279334365176,0.9768566952346284,0.9769098251918488,0.9769666999446384,0.975658593770887,0.977895379255765,0.9765347384373588,0.9762595967478224,0.976975498186504,0.9767303232427146,0.9761500973386672,0.9756556433755934
0.7093117605340357,0.6896357908037818,0.689633464671787,0.689632929145378,0.6896386992749044,0.689641222658464,0.68963953446677,0.6896287680463788,0.6896213502666098,0.689621889393189,0.6896399918304057,0.689655721244268,0.6896462062332014,0.6896484454612186,0.6896221574688888,0.689598545963266,0.6895642462718135,0.6895308578774862,0.6895363171615608,0.6909534184224642,0.6880959573130396,0.6725622731744842,0.6778084572046348,0.6799274627630056,0.6810013541085538,0.6821694413757978,0.6829619188332705
0.0121371650573949,0.0118004858909586,0.0117977544432278,0.0117973086153394,0.0118053445808949,0.0118090798754672,0.0118123069387406,0.0118259897703249,0.0118392246463959,0.0118446661887631,0.0118562494693319,0.0118665400425518,0.0118668591045462,0.0118689805262896,0.0118637416559683,0.0118511944924437,0.0118366450799585,0.0118186409886168,0.011801842842905,0.0117511999788949,0.011453528553135,0.0104000458359384,0.011075839517182,0.0111829750417055,0.0112992696310475,0.0113145270586457,0.0113220679567789
0.0141598521657755,0.013767064624256,0.0137711384161728,0.0137687421244704,0.0137654898830003,0.0137589024820337,0.0137509241864596,0.0137448953561341,0.0137367213654305,0.0137205124644564,0.0137151883060272,0.0137132078165791,0.0137025715555377,0.0137036398004886,0.013707818527213,0.0137199846664073,0.0137361395284131,0.0137440166381389,0.0137204543349383,0.013727455625087,0.0178540230834124,0.01436936763285,0.014136103579592,0.0139897954405117,0.0138659501642386,0.0138420384777836,0.013842217718619402
0.7638643720957762,0.7426751389552024,0.7426351663567493,0.7426212866898032,0.7426107681940682,0.7426053586169971,0.7426108989071482,0.7426179562341189,0.7426326213832898,0.7426414131943634,0.7426378502010103,0.7426111152422676,0.7426093316258964,0.7426215561943466,0.7426415872796456,0.7426301483044249,0.7426160370368532,0.7425920620708759,0.74264743547985,0.7426734757354544,0.743794127040371,0.7578820459540154,0.7535764006515643,0.7499833095483969,0.7484835777807396,0.7473446065681487,0.7464575695068939
1.0057156870949404,0.9778176138954238,0.977859837303273,0.9778692152775936,0.9778770603235618,0.977882609157972,0.9778825392935232,0.977889635936798,0.9778684182198438,0.977853793331098,0.977838341727956,0.9778524734113352,0.9778469889149268,0.9778597645622892,0.9778663165604818,0.977904485082702,0.977961377955351,0.9780336092172152,0.9780364969195888,0.9771937277038046,0.9891004982676048,0.9786333313118464,0.9766906711910514,0.9774240447989349,0.9770850710682008,0.9762836186500636,0.9757475316971861
0.6997873492335054,0.680375582127413,0.6803733685498409,0.6803793746785154,0.6803821809377747,0.6803830197059162,0.6803738938466811,0.6803545241168504,0.6803578642779813,0.6803677414451839,0.6803758850599353,0.6803876184695618,0.6803996649675403,0.6803671750941572,0.6803479025138279,0.6803155263341231,0.6802611455766636,0.6802388397031303,0.6802096961789794,0.6810060948004347,0.6586731705017776,0.6632916024755349,0.6683099861913532,0.670385877779065,0.6714937367517801,0.6727516476900781,0.6734592766345113
0.0114359814995672,0.0111187528303985,0.0111143066400005,0.0111195124405798,0.0111209185511364,0.0111320794846669,0.0111454530540175,0.0111541964865378,0.0111674478974583,0.0111830541463478,0.0111940572544585,0.0112004196020814,0.0112045038304703,0.0112068016901166,0.0112020821374539,0.011189757983095,0.0111822033973638,0.0111702413277484,0.0111524972118131,0.0111563983659504,0.0113427271759332,0.009909614737625,0.0104979896235806,0.0106981548518906,0.0108273575338617,0.0108482722580736,0.010890240041441266
0.0143918119870371,0.0139925899907684,0.0139952330261235,0.0139923007980361,0.0139872449158746,0.0139771900104534,0.0139691130534117,0.0139618909455519,0.0139451508941368,0.0139391262788888,0.0139356315480334,0.01392533183724,0.0139208452868333,0.0139169780155324,0.0139257432876878,0.0139436370569128,0.0139503061247783,0.0139273650178777,0.0139412191489461,0.0139319543289089,0.0176511222305007,0.0144675197082807,0.014299011029721,0.0141858137763225,0.0141012390623019,0.014076179560824,0.014049566279151533
0.7732380571268389,0.7517888024367819,0.7517834173153155,0.7517889298547098,0.7517966708208997,0.7518150053217952,0.7518347535564515,0.7518525212685846,0.751863816613733,0.7518641534562035,0.7518623305679953,0.7518883142775068,0.7519144391933275,0.7519577889854321,0.7519415063657887,0.7519321345585397,0.7519223300456609,0.7520017368532612,0.7520205249116273,0.7522267503850731,0.8220032769005602,0.7673056227435652,0.7634529505565939,0.7595993227596946,0.7578505377127308,0.7565363711894331,0.755594714680964
1.006436628793124,0.9785185570148924,0.9785324041575602,0.978511278961288,0.9785023751178952,0.9784939631882754,0.9784812927317936,0.978464518310354,0.9784652642040912,0.9784280415160516,0.9784191827341246,0.978385552972124,0.9783615231871206,0.978343292534284,0.97838837698799,0.978448832163508,0.9785151963169626,0.9785002836946975,0.9785368877888864,0.9783552555990326,0.9805310440298264,0.9782313379656722,0.9762293879006836,0.9772386415198908,0.9771693564716398,0.9769041289923768,0.9764531201670017
0.6897638771853586,0.6706301564103534,0.67062419940787,0.6706373604881974,0.6706421792419803,0.6706325923127976,0.6706233688541207,0.6706234590762301,0.6706105648616534,0.6706316845413458,0.670643110733669,0.6706464693679677,0.6706335024515795,0.6706163558055113,0.6705741626367632,0.6704993274352811,0.6704607857972229,0.6704131963824431,0.6703415797816465,0.6703483126964943,0.5917113316537901,0.6541583020064107,0.6586551462691106,0.6606306032600011,0.6617277966625512,0.6626384528949144,0.6633589847492388
0.0111064990855248,0.010798410101281,0.0107950157575836,0.0107986933531407,0.0108067806623456,0.0108140972298499,0.0108253898742743,0.0108353441101957,0.0108497198147565,0.0108685947793652,0.0108804037663218,0.0108882231107695,0.0108997357882245,0.0109019778910404,0.0108981522059168,0.0109009608765564,0.0108935633635933,0.0108846429833296,0.0108907171499439,0.0109157507953525,0.0124949292772939,0.0097557923370349,0.0104552042630263,0.0106411946628011,0.0107343667010389,0.0107452637382869,0.010786361180142683
0.0150582453185353,0.0146405367796985,0.0146425792549831,0.0146394719536904,0.0146271152311427,0.0146205822525755,0.0146143535609592,0.0145967475518416,0.0145876922272835,0.0145809527820411,0.0145728147865025,0.0145683183103636,0.0145612638346995,0.0145637522300981,0.0145779556151822,0.0145870878968695,0.0145679050749061,0.0145804498004672,0.0145863131062959,0.0147126562631206,0.0157365066409634,0.0153125061693493,0.0151911548475169,0.0150972488945021,0.0150138667896163,0.0149998762747775,0.014981068533958317
0.7830895300205049,0.7613670001739125,0.7613984388432422,0.7614168244508357,0.761444718693966,0.7614603137467988,0.7614767321605841,0.7614918431762393,0.7615071914015406,0.7615200692567942,0.7615514808304052,0.7615991228424608,0.7616478383581492,0.76162391130355,0.7616212081583879,0.7616176270579548,0.7616996896498968,0.7617203719838963,0.761716088166851,0.7614899778317705,0.8327085830678403,0.7774204603965722,0.7738103919317457,0.7698609719891981,0.7679997090420737,0.7666010345043246,0.7655279518131305
1.0068552255442806,0.978925542091813,0.9788929961769156,0.9788733341353232,0.978840925673216,0.9788348961426394,0.9788289473610448,0.9788208308207288,0.9787836294718107,0.9787685143498124,0.9787023581660514,0.9786427946961732,0.9786197422797496,0.9786617012882456,0.9787138358394922,0.9787664974395764,0.9787712572753008,0.97883227509004,0.9788836258954632,0.9800942084720332,0.9736784765101432,0.9769005972050372,0.9752826440971706,0.9764505867629236,0.9765062950395992,0.9766671240441216,0.9763120329371879
0.6790361870039047,0.6602000472349652,0.6601991594585749,0.6602020926386227,0.6602065206665109,0.6601999258148484,0.6601927063151151,0.66018656606671,0.660205297703792,0.6602082417430455,0.6602305719616349,0.6602344351219136,0.6602146149220998,0.660182658485754,0.660110070435715,0.6600689407924232,0.6599916776824272,0.6598905576761109,0.6598511600744118,0.6587027370300156,0.5970465559234126,0.6446545024194924,0.6484471840626062,0.650428900390652,0.6515039375941744,0.6520581610159464,0.652830879595628
0.0111266633801137,0.0108180150479622,0.0108213130700914,0.0108231719455413,0.0108334525184097,0.0108388868880212,0.0108402188244682,0.0108557514354551,0.0108653575344519,0.0108695390247891,0.0108826090247612,0.0108926801676819,0.0108903532147536,0.010888822386036,0.0108911661640229,0.0108825276815764,0.0108744804608779,0.0108809764707731,0.0108796415694818,0.0108711632267246,0.0117462356082945,0.0097890601677506,0.0104319612616772,0.0105877540798275,0.0107093002979458,0.0107382599767393,0.01077190593310904
0.0156148528594514,0.0151817042930748,0.0151832689498607,0.0151741743757573,0.0151682397321852,0.015159824208644,0.0151463807592537,0.0151395360374381,0.0151340511987579,0.0151272223364187,0.0151212945055203,0.0151151241015782,0.0151231078351196,0.0151437954608291,0.0151577521809376,0.0151397141562921,0.0151519444552374,0.0151588985283861,0.0151714048313324,0.0155680828695245,0.0160213430539144,0.0160548956851249,0.0159303385373945,0.0158171212313409,0.0157433735832184,0.0157143826904316,0.01568117095276957
0.7940224437400094,0.7719966400843868,0.7720401037350979,0.7720582482398893,0.7720700001958731,0.7720819071238634,0.772089414234578,0.7721086917940266,0.7721259828185312,0.7721730021572618,0.7722167834133807,0.7722466670132347,0.7722288576900102,0.7722295146032413,0.7722343026756116,0.7723083128601874,0.7723217881798655,0.7723043675843343,0.7722902057558915,0.7721475807297489,0.8140325900848494,0.7876029354592334,0.7835825112580498,0.7796545939996924,0.7778156169390914,0.776447024722853,0.7754311313929227
1.0068320497100915,0.9789030091443606,0.978854393127892,0.978836968341774,0.9788260922888328,0.9788228846549816,0.9788325325340196,0.9788017894136468,0.9787751259838452,0.9786981042175196,0.9786310846258734,0.9786139348344683,0.9786389761881644,0.9786705463560074,0.9787247152889914,0.9787483655840368,0.9788280400231748,0.9789244101920116,0.979003941893626,0.981259671079146,0.976070707850936,0.976739046668802,0.975745274137548,0.9768903584376596,0.976837065423156,0.977140101183337,0.9768809695133417
0.6675829598392926,0.6490645271259473,0.6490654654157432,0.6490672881195788,0.6490668797493484,0.6490584266348425,0.649045310400786,0.6490583916388272,0.6490699157627801,0.6490968534666708,0.6491161654222681,0.649109432887516,0.6490918330285855,0.6490346252547511,0.6489781828198192,0.648894254615518,0.6487870708196829,0.6487153183685358,0.64862312009489,0.6461011208033972,0.610732387263205,0.63377521712158,0.6375605066657023,0.6395643963772278,0.6407262145167502,0.6411592072414427,0.6418156921613645
0.0109125729289786,0.0106098633637738,0.0106162248358636,0.0106246010065578,0.0106272109964173,0.0106370673036178,0.0106499042352938,0.0106500334532669,0.0106565515356023,0.010663504403501,0.010666017223899,0.0106686368454247,0.0106679342718299,0.0106649846244858,0.010659646984186,0.010653771450744,0.010652526216585,0.0106554421166472,0.0106569703005622,0.010607796004128,0.0110949825988138,0.0096203847476305,0.0101616861417727,0.0103650744599476,0.0104700080404008,0.0104848503821815,0.010498764087870635
0.0164389588369145,0.0159829499639978,0.0159765358050171,0.0159721979216798,0.0159667272326003,0.0159546036677468,0.0159420503455148,0.0159344591232166,0.0159312838288329,0.0159292481380444,0.0159189230502294,0.015918527483191,0.0159357725966188,0.0159537847787819,0.0159426000785688,0.0159551590078052,0.0159641162984141,0.0159718425428082,0.0159966550203844,0.0166528259230494,0.01675121398816,0.0167947687644415,0.0165756911651745,0.0164049140141048,0.0163067841587713,0.0162658692668337,0.016265073576747075
0.8052566207436539,0.7829191863793398,0.7829355439032546,0.7829363610187154,0.7829315792310112,0.782933415203332,0.7829511005594841,0.7829728868907624,0.783009150697925,0.7830254179500189,0.783052508575284,0.7830289953082441,0.7830228860357074,0.7830321691343269,0.7830751917980935,0.7830637775692064,0.7830250302312807,0.7830414336580916,0.7830823468064605,0.7827884662110747,0.8105120427404165,0.7982761746128111,0.7941037135550151,0.7906479299366854,0.7889218662200222,0.7875912171189063,0.7865224440137715
1.0059523235263257,0.9780476861451244,0.9780216382585843,0.9780223926081388,0.978039924700373,0.9780439525533116,0.9780316693816888,0.9780117958266064,0.9779381592754784,0.9778885680443504,0.9778734843539744,0.977885821740576,0.97791678543536,0.9779578866301012,0.9779892592143624,0.9781065089753934,0.978249286147486,0.9783228115231976,0.9784040329928984,0.9815212188924278,0.9778649501288555,0.9747919978970964,0.974191311318279,0.9748528641288328,0.9747191781928782,0.9750532745169372,0.9750223986398133
0.6565600098543533,0.6383473485131145,0.6383595329289506,0.6383538768649075,0.6383419000593933,0.6383355530049678,0.6383298273177496,0.6383356006280695,0.638367645311853,0.6383941756214098,0.6383991262116409,0.6384061963820448,0.6383615381773828,0.63831510723921,0.6382478455657203,0.6381297299170222,0.6380424397980543,0.6379265950752008,0.6377837524042774,0.6344341669413517,0.6087860276487108,0.6243658661739137,0.6280680825412328,0.6300978442737573,0.6313216903473124,0.6317429490310046,0.6322128405695884
0.010639177926423,0.0103440522081128,0.0103516491657286,0.0103591791721016,0.0103667791888242,0.0103754049702448,0.01038441745933,0.0103897700533761,0.0103900411450793,0.0103927302497944,0.0103873619842299,0.0103801166921664,0.0103761333010969,0.0103651258597718,0.0103512438101861,0.0103467990645088,0.0103491335090101,0.0103504446766132,0.0103512258083756,0.0102777697315537,0.0105074714716528,0.0093551376797629,0.0098924785781454,0.010098605927718,0.0101360622357299,0.010106122156818,0.01009707514109447
0.0174344115601805,0.0169507893037934,0.0169409332826129,0.0169375227141086,0.0169279476649185,0.0169200386139543,0.0169103906057,0.0169053835927239,0.0169029041758565,0.0168963135772136,0.0168985593797338,0.0169158712931884,0.0169345357929591,0.0169257171818153,0.0169396916165436,0.0169487410126477,0.0169586311842788,0.0169883628558943,0.016995976604496,0.0179181425717903,0.0177166454538691,0.0177031720674984,0.0174375802898197,0.0172214541287996,0.0171061195060789,0.01702730843436,0.017065315555628836
0.8155187339891004,0.7928966335006169,0.7928665061504654,0.7928496232526925,0.7928414122051701,0.7928510310593478,0.7928683450652396,0.7928808329032979,0.7928861648119288,0.7928861875427351,0.792843369486522,0.7928453611075261,0.7928498451914531,0.7928640640193997,0.7928373692738121,0.7927841871988575,0.7927947922598376,0.792807974592129,0.7927992128968215,0.7910960588731824,0.8178602221769434,0.8080114475747594,0.8041215097610096,0.8011449781970971,0.7995134350580448,0.7983129153591108,0.7973342660004948
1.0063729884793569,0.9784566820532148,0.978475365703456,0.9784999366718548,0.9785191888923944,0.97852333015201,0.978500189254061,0.9784669245251884,0.9784319380365932,0.9784215137342036,0.9784489281084424,0.9784579581757868,0.9784778542949628,0.9785387205821436,0.9786746109063972,0.9788260282463784,0.9789081854780788,0.9790360993715632,0.9791781840892082,0.9833772490611228,0.9780491351353916,0.974639896178416,0.9741948392916168,0.9745970109168132,0.974408731219102,0.9746506095070292,0.9744635638962552
0.6452956960171881,0.6273955013661832,0.6274067142988499,0.6274009027847252,0.6273869224243785,0.6273745790332133,0.6273862058908958,0.6273960758805441,0.6274259293439944,0.6274507215078764,0.6274575202615832,0.6274363766757669,0.6274134265764245,0.6273428917793882,0.6272334255941775,0.6271531433604666,0.6270273975188936,0.6268650489793094,0.6267315313755418,0.6233476028834771,0.6009466939757321,0.6142571823826026,0.617596409595565,0.619540293811842,0.6207418836694487,0.6211571981996616,0.6216550232329849
